FIPS,State,County,vaccine_intent,safty_side_effect,hesitancy,SVI,Population,House,Male,Female,MedianAge,White,Black,Native,Asian,Pacific,Other,Hispanic,NoSchool,HighSchool,GED,SomeCollegeless,SomeCollege,Associate,Bachelor,Master,Profession,Doctorate,PopPov,HousePov,PovRatio,Disability,GINI,Income,Employed,Unemployed,ArmedForce,Service,Natural,Production,Construction,Manufacturing,Wholesale,Retail,Transportation,Public,Historic_Undervaccination,Sociodemographic_Barriers,Resource_constrained_Healthcare_System,Healthcare_Accessibility_Barriers,Irregular_Care_Seeking_Behavior,CVAC,Cases,Deaths,Series_Complete_Pop_Pct,Series_Complete_12PlusPop_Pct,Series_Complete_18PlusPop_Pct,Series_Complete_65PlusPop_Pct,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65PlusPop_Pct,Metro.status,Economic.Types,democrat_share,republican_share,other_share,democrat_votes,republican_votes,other_votes,totalvotes,democrat_bin,Male_pct,Female_pct,White_pct,Black_pct,Native_pct,Asian_pct,Pacific_pct,Other_pct,Hispanic_pct,Disability_pct,Povpop_pct,Povhouse_pct,NoSchool_pct,HighSchool_pct,GED_pct,SomeCollegeless_pct,SomeCollege_pct,Associate_pct,Bachelor_pct,Master_pct,Profession_pct,Doctorate_pct,ArmedForce_pct,Employed_pct,Unmployed_pct,Service_pct,Natural_pct,Production_pct,Construction_pct,Manufacturing_pct,Wholesale_pct,Retail_pct,Transportation_pct,Public_pct
48473,Texas,Waller County,31.248,12.61,0.1114,0.83,51832,15171,25844,25988,28.9,30096,12911,449,530,25,7016,15581,590,8231,1066,2114,4636,1497,4218,1442,212,162,7827,2253,10851,51619,0.4677,25401,23441,1288,3,4506,3327,3257,2329,2147,971,3180,1001,970,0.582935371,0.730659026,0.984718243,0.651066539,0.912129895,0.901623687,3551,42,0,0,0,0,0,0,0,0,1,3,0.360297352,0.627254333,0.012448315,8191,14260,283,22734,0,0.498610897,0.501389103,0.580645161,0.249093224,0.008662602,0.010225343,0.000482328,0.135360395,0.300605803,0.99589057,0.1510071,0.14850702,0.011382929,0.158801513,0.020566445,0.040785615,0.089442815,0.028881772,0.081378299,0.027820651,0.004090137,0.003125482,5.79E-05,0.452249576,0.024849514,0.086934712,0.064188146,0.062837629,0.044933632,0.041422287,0.018733601,0.061352061,0.019312394,0.018714308
48475,Texas,Ward County,7.31,13.517,0.1166,0.65,11658,3978,5812,5846,33.9,10052,469,172,111,0,674,6256,226,2262,409,526,1300,379,675,201,18,24,1446,527,2822,11552,0.4127,25931,4946,314,0,699,995,966,549,122,156,436,466,138,0.845272206,0.796879975,0.980579433,0.625278574,0.94110156,0.961158867,1128,21,0,0,0,0,0,0,0,0,0,2,0.18817734,0.798275862,0.013546798,764,3241,55,4060,0,0.498541774,0.501458226,0.862240522,0.040229885,0.014753817,0.009521359,0,0.057814376,0.536627209,0.990907531,0.124034997,0.132478632,0.019385829,0.194029851,0.035083205,0.045119231,0.111511408,0.032509864,0.057900154,0.017241379,0.001544004,0.002058672,0,0.42425802,0.026934294,0.059958827,0.085349116,0.082861554,0.047092126,0.010464917,0.013381369,0.037399211,0.039972551,0.011837365
48477,Texas,Washington County,24.045,15.818,0.1225,0.73,35163,12625,17282,17881,41.5,27569,5805,88,582,38,438,5646,310,6513,779,1573,3580,1646,4410,1281,327,266,3959,1541,8599,34469,0.5113,32625,15501,927,0,2416,2334,2265,1620,1774,372,1977,660,566,0.58771092,0.626233684,0.846545686,0.777141038,0.843043617,0.860553964,3702,84,0,0,0,0,0,0,0,0,0,3,0.244505652,0.743616228,0.01187812,4261,12959,207,17427,0,0.491482524,0.508517476,0.784034354,0.165088303,0.002502631,0.016551489,0.001080681,0.012456275,0.160566505,0.980263345,0.112589938,0.122059406,0.008816085,0.185223104,0.022153969,0.044734522,0.101811563,0.046810568,0.12541592,0.036430339,0.009299548,0.00756477,0,0.440832693,0.026362938,0.068708586,0.066376589,0.064414299,0.046071154,0.050450758,0.010579302,0.056223872,0.01876973,0.016096465
48479,Texas,Webb County,64.357,18.197,0.1039,0.95,273526,74789,133948,139578,28.8,262244,1215,580,1387,31,6653,261132,5340,32124,6168,6969,17931,10395,20686,6233,1130,601,74264,19089,59936,271326,0.4794,18466,109409,5619,62,24645,11389,15423,6859,2458,3876,14976,15768,6998,0.790512576,0.965616046,0.982171283,0.789239096,0.967526266,0.990767272,42757,735,0,0,0,0,0,0,0,0,1,0,0.611430326,0.378642338,0.009927336,41820,25898,679,68397,1,0.489708474,0.510291526,0.958753464,0.004441991,0.002120457,0.005070816,0.000113335,0.024323099,0.954688037,0.991956889,0.271506182,0.25523807,0.019522824,0.117444046,0.022549959,0.025478382,0.065555011,0.0380037,0.07562718,0.022787596,0.004131234,0.002197232,0.000226669,0.399994882,0.020542837,0.090101124,0.041637724,0.056385865,0.025076227,0.008986349,0.014170499,0.054751651,0.057647171,0.025584405
48481,Texas,Wharton County,31.684,16.433,0.1114,0.88,41577,15199,20419,21158,37.3,33504,5944,25,142,0,1555,17208,773,6331,1101,2138,4375,2319,3217,1350,103,191,7212,2676,10555,41228,0.4759,25298,18127,986,0,3080,3267,3095,1728,1731,493,2266,1105,860,0.621139764,0.890480739,0.828716969,0.935689271,0.890480739,0.956701687,3800,108,0,0,0,0,0,0,0,0,0,0,0.280054889,0.711532725,0.008412386,4694,11926,141,16761,0,0.491112875,0.508887125,0.805830146,0.142963658,0.000601294,0.00341535,0,0.037400486,0.413882676,0.991605936,0.173461289,0.176064215,0.01859201,0.152271689,0.026480987,0.051422662,0.105226447,0.05577603,0.07737451,0.032469875,0.002477331,0.004593886,0,0.435986242,0.023715035,0.074079419,0.078577098,0.074440195,0.04156144,0.041633595,0.011857517,0.054501287,0.026577194,0.020684513
48485,Texas,Wichita County,15.098,12.225,0.1296,0.82,131596,48356,68389,63207,34.5,103920,13623,1307,3109,105,5064,25258,925,20323,6417,6464,13578,6764,12825,5057,1071,502,19693,8412,30464,117060,0.4581,24872,55764,2864,6389,11529,6412,7956,3724,4837,1054,7046,2861,3597,0.581980261,0.575612862,0.638968481,0.850684495,0.910538045,0.827761859,14634,359,0,0,0,0,0,0,0,0,1,2,0.285860122,0.696546481,0.017593397,13161,32069,810,46040,0,0.519689048,0.480310952,0.789689656,0.103521384,0.009931913,0.023625338,0.000797897,0.038481413,0.191935925,0.889540716,0.149647406,0.173959798,0.007029089,0.154434785,0.04876288,0.049120034,0.103179428,0.051399739,0.09745737,0.03842822,0.008138545,0.003814706,0.048550108,0.423751482,0.021763579,0.087609046,0.048724885,0.060457765,0.028298732,0.036756436,0.008009362,0.053542661,0.021740782,0.027333658
48487,Texas,Wilbarger County,9.191,14.145,0.1293,0.91,12833,5180,6266,6567,39.4,10017,1291,194,121,0,935,3736,102,2358,654,556,1287,634,1017,255,48,26,2390,816,3252,12633,0.4349,23696,6153,366,19,1724,689,933,236,719,161,445,349,198,0.719197708,0.88443171,0.668895256,0.832537408,0.8802929,0.925819803,1871,53,0,0,0,0,0,0,0,0,0,4,0.211317418,0.778956676,0.009725906,956,3524,44,4524,0,0.488272423,0.511727577,0.780565729,0.100600016,0.015117276,0.009428816,0,0.072859035,0.291124445,0.98441518,0.186238604,0.157528958,0.007948258,0.183745032,0.050962363,0.043325801,0.100288319,0.049403881,0.079248812,0.019870646,0.003740357,0.002026027,0.001480558,0.479466999,0.028520221,0.134341152,0.053689706,0.072703187,0.018390088,0.056027429,0.01254578,0.034676225,0.027195512,0.015428972
48489,Texas,Willacy County,30.45,25.622,0.0992,0.99,21588,5782,11663,9925,33,20975,138,144,0,0,271,19039,785,3850,891,651,1534,636,866,267,31,14,5468,1668,4524,20335,0.465,14888,7639,1224,0,2000,1402,1059,558,298,14,803,381,518,0.635784782,0.986628462,0.965934416,0.838268067,0.962750716,0.984399873,2464,80,0,0,0,0,0,0,0,0,0,0,0.560100919,0.439899081,0,3108,2441,0,5549,1,0.540253845,0.459746155,0.971604595,0.00639244,0.006670372,0,0,0.01255327,0.881925144,0.941958495,0.253288864,0.288481494,0.036362794,0.178339818,0.041272929,0.030155642,0.071057995,0.029460812,0.040114879,0.012367982,0.001435983,0.000648508,0,0.353853993,0.056698166,0.092644062,0.064943487,0.049055031,0.025847693,0.013803965,0.000648508,0.037196591,0.017648694,0.023994812
48491,Texas,Williamson County,71.276,23.056,0.0946,0.2,547604,180160,269549,278055,36.3,436477,35054,1520,37395,413,13845,133872,4304,61204,13058,26083,56302,31337,99134,39848,6190,4422,34818,10308,129957,544319,0.3938,37242,279178,14015,591,39425,19950,24232,19397,27584,6962,31836,9984,14686,0.574021012,0.066539319,0.82171283,0.326010825,0.914676855,0.579751671,41350,413,0,0,0,0,0,0,0,0,1,0,0.496606862,0.482564625,0.020828513,143795,139729,6031,289555,1,0.492233439,0.507766561,0.797066859,0.064013411,0.002775728,0.068288398,0.000754195,0.025282869,0.244468631,0.99400114,0.063582443,0.057215808,0.007859694,0.111766897,0.023845699,0.047631135,0.102815173,0.057225659,0.181032279,0.072767913,0.011303789,0.008075178,0.001079247,0.509817313,0.025593312,0.071995457,0.036431436,0.044250955,0.035421582,0.050372167,0.012713567,0.058136902,0.018232153,0.02681865
48493,Texas,Wilson County,45.183,14.147,0.1134,0.44,49173,15733,24716,24457,40.2,45548,690,182,173,40,921,19513,463,10003,1937,2582,4824,2429,4850,1895,121,331,4652,1410,12511,48518,0.4294,32312,21799,1197,116,3712,3177,2981,2648,1517,687,2638,1619,1501,0.776504298,0.23495702,0.945877109,0.514167463,0.897484877,0.783826807,4197,60,0,0,0,0,0,0,0,0,1,1,0.253867989,0.738136169,0.007995842,6350,18463,200,25013,0,0.502633559,0.497366441,0.926280682,0.014032091,0.003701218,0.003518191,0.000813455,0.018729791,0.39682346,0.986679682,0.094604763,0.089620543,0.009415736,0.203424644,0.039391536,0.05250849,0.098102617,0.049397027,0.098631363,0.038537409,0.0024607,0.006731336,0.002359018,0.443312387,0.024342627,0.075488581,0.064608627,0.060622699,0.05385069,0.030850263,0.013971082,0.053647327,0.032924572,0.030524882
48497,Texas,Wise County,24.7,11.674,0.1293,0.58,66290,22369,33406,32884,38.3,61993,948,301,338,132,1036,12822,548,12514,2947,3714,7235,3506,6042,1574,152,235,6983,2277,16853,65372,0.4215,29418,30152,1374,0,4915,4330,5695,2456,2725,977,3704,2743,1250,0.567335244,0.430436167,0.966252786,0.623686724,0.892390958,0.809296402,7013,113,0,0,0,0,0,0,0,0,1,2,0.153653638,0.835223235,0.011123127,4973,27032,360,32365,0,0.503937245,0.496062755,0.93517876,0.0143008,0.004540655,0.005098808,0.001991251,0.0156283,0.193422839,0.986151757,0.105340172,0.101792659,0.008266707,0.188776588,0.044456177,0.05602655,0.10914165,0.052888822,0.091144969,0.023744154,0.002292955,0.003545029,0,0.454849902,0.020727108,0.074143913,0.065319053,0.085910394,0.037049329,0.041107256,0.014738271,0.055875698,0.04137879,0.018856539
48499,Texas,Wood County,34.197,15.229,0.1285,0.63,44366,16510,22059,22307,47.9,39622,2224,397,286,37,1153,4435,875,8509,2254,3102,5793,2304,3788,1224,261,93,6257,2518,11642,43361,0.473,29005,16364,960,0,2494,2569,2693,1489,1607,406,2424,1040,818,0.709646609,0.518624642,0.933460681,0.70614454,0.847819166,0.868194842,3267,117,0,0,0,0,0,0,0,0,0,0,0.154045393,0.836252689,0.009701918,3509,19049,221,22779,0,0.497205067,0.502794933,0.893071271,0.050128477,0.008948294,0.006446378,0.000833972,0.025988369,0.099963936,0.977347518,0.14103142,0.152513628,0.01972231,0.191791011,0.05080467,0.069918406,0.130572961,0.051931659,0.085380697,0.027588694,0.005882883,0.0020962,0,0.368841004,0.021638191,0.056214218,0.057904702,0.060699635,0.033561736,0.036221431,0.009151152,0.054636433,0.023441374,0.018437542
48501,Texas,Yoakum County,9.702,8.087,0.1143,0.49,8631,2617,4480,4151,30.3,8311,38,15,4,0,134,5736,274,1006,269,404,431,365,483,118,18,0,726,238,1985,8631,0.3768,24582,3617,166,0,534,1139,523,270,46,96,233,411,142,0.890480739,0.671760586,0.772047119,0.721426297,0.959567017,0.930276982,863,27,0,0,0,0,0,0,0,0,0,2,0.15963512,0.826301786,0.014063094,420,2174,37,2631,0,0.519059205,0.480940795,0.962924342,0.004402734,0.001737921,0.000463446,0,0.015525432,0.664581161,1,0.084115398,0.090943829,0.031746032,0.116556598,0.031166725,0.046808018,0.049936276,0.042289422,0.055961071,0.013671649,0.002085506,0,0,0.419070791,0.019232997,0.061870003,0.131966168,0.060595528,0.031282586,0.005329626,0.011122697,0.026995713,0.047619048,0.016452323
48503,Texas,Young County,9.636,19.553,0.1293,0.55,18036,7307,8785,9251,41.1,17264,379,134,48,0,140,3366,188,3409,792,938,2194,615,1676,573,111,42,2183,1020,5178,17743,0.4402,27423,8038,268,22,1518,1399,1281,821,948,90,841,347,358,0.574657752,0.602037568,0.789557466,0.746577523,0.891754218,0.838586437,2120,41,0,0,0,0,0,0,0,0,0,2,0.125500668,0.862968807,0.011530526,1034,7110,95,8239,0,0.487081393,0.512918607,0.957196718,0.021013528,0.007429585,0.002661344,0,0.007762253,0.186626747,0.983754713,0.121035706,0.139592172,0.010423597,0.189010867,0.043912176,0.052007097,0.121645598,0.03409847,0.092925261,0.031769794,0.006154358,0.002328676,0.001219783,0.445664227,0.014859171,0.084165003,0.077567088,0.071024617,0.045520071,0.052561544,0.00499002,0.046628964,0.019239299,0.019849191
48505,Texas,Zapata County,13.542,19.086,0.1146,0.99,14304,4503,7095,7209,29.5,13405,0,0,112,0,726,13501,192,2241,236,359,894,316,834,51,48,0,4888,1462,3284,14267,0.5641,20169,5220,608,0,1389,1042,982,574,116,0,339,245,359,0.795606495,0.991085642,0.981216173,0.930913722,0.972620185,0.996816301,1742,29,0,0,0,0,0,0,0,0,0,2,0.471347445,0.524780589,0.003871967,1826,2033,15,3874,0,0.496015101,0.503984899,0.937150447,0,0,0.007829978,0,0.050755034,0.943861857,0.997413311,0.341722595,0.324672441,0.013422819,0.156669463,0.016498881,0.025097875,0.0625,0.022091723,0.058305369,0.003565436,0.003355705,0,0,0.364932886,0.042505593,0.097105705,0.072846756,0.068652125,0.040128635,0.00810962,0,0.023699664,0.017128076,0.025097875
48507,Texas,Zavala County,8.299,9.726,0.107,1,12039,3571,6221,5818,32.9,11469,40,0,11,0,432,11304,219,1721,596,393,851,411,540,214,16,0,4011,1201,2881,11875,0.4146,13835,4285,408,0,850,698,653,267,237,95,565,294,237,0.851957975,0.99936326,0.876154091,0.990767272,0.969436485,0.99745304,1826,39,0,0,0,0,0,0,0,0,0,0,0.654030601,0.340260333,0.005709066,2864,1490,25,4379,1,0.516737271,0.483262729,0.952653875,0.003322535,0,0.000913697,0,0.035883379,0.938948418,0.986377606,0.333167207,0.336320358,0.01819088,0.142952072,0.049505773,0.032643907,0.070686934,0.034139048,0.044854224,0.017775563,0.001329014,0,0,0.355926572,0.033889858,0.070603871,0.057978237,0.054240385,0.022177922,0.01968602,0.007891021,0.046930808,0.024420633,0.01968602
49001,Utah,Beaver County,12.575,8.506,0.1175,0.25,6517,2282,3362,3155,33,6103,0,63,19,0,163,780,23,1169,79,248,676,426,643,113,0,51,584,219,1679,6460,0.3921,23382,2714,98,0,375,596,393,150,284,18,262,268,161,0.876790831,0.362304998,0.334288443,0.314231137,0.799745304,0.574976122,675,6,0.081,0.103,0.12,0.387,0.148,0.188,0.219,0.63,0,5,0.11516129,0.869354839,0.015483871,357,2695,48,3100,0,0.515881541,0.484118459,0.936473838,0,0.009667025,0.002915452,0,0.025011508,0.119686973,0.991253644,0.089611785,0.095968449,0.003529231,0.179377014,0.012122142,0.038054319,0.10372871,0.0653675,0.09866503,0.017339267,0,0.007825687,0,0.416449286,0.015037594,0.057541814,0.091453123,0.060303821,0.023016725,0.043578334,0.002762007,0.040202547,0.041123216,0.024704619
49003,Utah,Box Elder County,16.555,11.557,0.1223,0.16,53946,17569,27550,26396,32.6,50233,353,634,422,59,1414,5093,121,8618,1273,3051,5967,3129,5373,1903,183,171,4220,1504,13775,53576,0.3753,24797,23918,1024,10,3573,2868,5283,1850,5647,524,2368,1179,1495,0.500795925,0.054441261,0.835402738,0.197389366,0.737344795,0.450175103,4881,46,0.057,0.072,0.083,0.189,0.14,0.175,0.202,0.589,1,3,0.165525663,0.797394812,0.037079525,4473,21548,1002,27023,0,0.510695881,0.489304119,0.931171913,0.006543581,0.011752493,0.007822637,0.001093686,0.026211397,0.094409224,0.993141289,0.078226375,0.085605328,0.002242984,0.159752345,0.023597672,0.056556557,0.110610611,0.058002447,0.0995996,0.035276017,0.003392281,0.003169837,0.000185371,0.443369295,0.018981945,0.0662329,0.053164275,0.097931265,0.034293553,0.104678753,0.009713417,0.043895748,0.021855189,0.027712898
49005,Utah,Cache County,19.276,13.454,0.1037,0.32,124165,38393,62182,61983,25.2,112735,957,583,2550,435,3841,13316,542,11427,1256,4371,12292,5011,16120,5222,890,1783,18616,5768,28857,123426,0.4268,23713,60820,1613,30,10152,4713,9698,3315,10130,919,6611,1957,1603,0.546322827,0.088188475,0.769181789,0.135943967,0.814071952,0.460681312,15004,38,0.063,0.078,0.089,0.267,0.145,0.181,0.206,0.66,1,3,0.285307927,0.651701566,0.062990507,16650,38032,3676,58358,0,0.500801353,0.499198647,0.907945073,0.007707486,0.004695365,0.020537188,0.003503403,0.030934643,0.107244393,0.994048242,0.149929529,0.15023572,0.004365159,0.092030766,0.010115572,0.035203157,0.098997302,0.040357589,0.129827246,0.04205694,0.007167881,0.014359924,0.000241614,0.489832078,0.012990778,0.081762171,0.037957556,0.078105746,0.026698345,0.081584988,0.007401442,0.053243668,0.015761285,0.01291024
49007,Utah,Carbon County,14.978,10.814,0.1299,0.56,20308,7829,10170,10138,37.5,19348,91,97,10,16,482,2700,18,2983,564,1233,2853,2106,1537,524,63,115,3347,1308,5334,20107,0.4161,23862,8679,652,8,1612,1413,1191,790,535,215,852,687,503,0.504297994,0.397644062,0.297994269,0.450175103,0.738936644,0.47023241,1506,12,0.058,0.069,0.077,0.115,0.15,0.179,0.201,0.468,0,2,0.255310065,0.714377201,0.030312733,2392,6693,284,9369,0,0.500787867,0.499212133,0.952727989,0.004480993,0.004776443,0.000492417,0.000787867,0.023734489,0.132952531,0.990102423,0.164811897,0.167071146,0.00088635,0.146887926,0.027772306,0.060714989,0.140486508,0.103702974,0.075684459,0.025802639,0.003102226,0.005662793,0.000393933,0.427368525,0.032105574,0.079377585,0.069578491,0.058646839,0.038900926,0.026344298,0.010586961,0.04195391,0.033829033,0.024768564
49011,Utah,Davis County,34.719,15.928,0.101,0.08,345767,104551,174378,171389,31.1,311855,4603,1583,6143,2392,7618,33434,905,37117,5543,16038,36754,21259,51886,19106,3234,1902,18571,6086,84662,342098,0.3806,31205,164139,4633,2117,22016,13053,20612,10144,17019,4141,19092,9155,13486,0.515759312,0.007959249,0.70359758,0.128939828,0.770455269,0.382999045,35107,141,0.069,0.087,0.101,0.212,0.139,0.176,0.203,0.555,1,4,0.338081666,0.613229769,0.048688565,57411,104135,8268,169814,0,0.504322275,0.495677725,0.901922393,0.013312433,0.004578228,0.017766299,0.006917953,0.022032178,0.096695173,0.989388808,0.053709579,0.058210825,0.00261737,0.107346855,0.016031027,0.046383837,0.106297015,0.0614836,0.15006059,0.055256864,0.009353119,0.005500814,0.00612262,0.474709848,0.013399197,0.063672936,0.037750855,0.059612398,0.029337675,0.049221007,0.011976273,0.055216374,0.026477368,0.039003144
49013,Utah,Duchesne County,4.552,7.458,0.1299,0.48,20148,6868,10280,9868,31.5,18063,90,775,107,64,609,1650,78,3976,350,1011,2394,1000,1238,381,66,41,2696,946,5327,19787,0.3931,24573,8129,569,0,1163,1429,1400,705,291,226,717,806,448,0.667621777,0.361031519,0.322827125,0.46959567,0.820439351,0.555237186,1217,9,0.075,0.097,0.113,0.293,0.145,0.185,0.215,0.544,0,2,0.098469805,0.877467586,0.02406261,843,7512,206,8561,0,0.51022434,0.48977566,0.896515783,0.004466945,0.038465356,0.005310701,0.003176494,0.030226325,0.081893985,0.982082589,0.133809807,0.137740245,0.003871352,0.197339686,0.017371451,0.050178678,0.118820727,0.049632718,0.061445305,0.018910066,0.003275759,0.002034941,0,0.403464364,0.028241016,0.057722851,0.070925154,0.069485805,0.034991066,0.014443121,0.011216994,0.035586659,0.040003971,0.022235458
49015,Utah,Emery County,9.091,11.076,0.1299,0.26,10117,3665,5168,4949,36.2,9848,2,71,68,27,0,642,13,1784,124,407,1615,964,778,153,73,22,1169,452,2736,10056,0.3689,23705,4040,158,5,790,712,545,418,73,94,390,419,268,0.576886342,0.264565425,0.636103152,0.277618593,0.781279847,0.518943012,823,9,0.058,0.071,0.081,0.122,0.14,0.17,0.195,0.432,0,2,0.11678236,0.858922009,0.024295631,572,4207,119,4898,0,0.510823367,0.489176633,0.97341109,0.000197687,0.007017891,0.00672136,0.002668775,0,0.063457547,0.993970545,0.115548087,0.123328786,0.001284966,0.176336859,0.012256598,0.040229317,0.159632302,0.095285164,0.076900267,0.01512306,0.007215578,0.002174558,0.000494218,0.399327864,0.015617278,0.078086389,0.070376594,0.053869724,0.041316596,0.007215578,0.009291292,0.038548977,0.041415439,0.026490066
49017,Utah,Garfield County,17.265,22.113,0.1175,0.46,4998,1760,2524,2474,41.9,4649,10,227,4,7,74,306,8,1121,126,231,463,361,622,233,20,17,791,242,1287,4794,0.4209,25247,2184,73,0,602,281,161,124,35,25,180,158,176,0.843043617,0.434574976,0.430117797,0.417701369,0.750716332,0.632601082,447,9,0.084,0.097,0.109,0.18,0.232,0.268,0.301,0.571,0,5,0.188140556,0.789897511,0.021961933,514,2158,60,2732,0,0.505002001,0.494997999,0.930172069,0.0020008,0.045418167,0.00080032,0.00140056,0.014805922,0.06122449,0.959183673,0.158263305,0.1375,0.00160064,0.224289716,0.025210084,0.046218487,0.092637055,0.072228892,0.12444978,0.046618647,0.004001601,0.003401361,0,0.43697479,0.014605842,0.120448179,0.056222489,0.032212885,0.024809924,0.007002801,0.005002001,0.036014406,0.031612645,0.035214086
49019,Utah,Grand County,31.451,14.214,0.1299,0.52,9640,4191,4934,4706,40.2,8935,31,338,155,54,0,994,30,1565,402,293,1470,740,1205,590,168,16,860,360,2700,9575,0.3981,27431,5208,286,0,1872,502,454,311,44,201,666,177,294,0.592804839,0.331423114,0.244826488,0.617319325,0.781916587,0.53231455,675,3,0.056,0.065,0.071,0.098,0.194,0.226,0.247,0.46,0,5,0.541176471,0.433558341,0.025265188,2806,2248,131,5185,1,0.511825726,0.488174274,0.92686722,0.003215768,0.035062241,0.016078838,0.00560166,0,0.103112033,0.993257261,0.089211618,0.085898354,0.003112033,0.162344398,0.041701245,0.030394191,0.152489627,0.076763485,0.125,0.06120332,0.017427386,0.001659751,0,0.540248963,0.02966805,0.194190871,0.052074689,0.047095436,0.032261411,0.004564315,0.020850622,0.069087137,0.018360996,0.030497925
49021,Utah,Iron County,23.907,11.982,0.1175,0.45,51213,17015,25373,25840,29.1,47016,269,1036,445,68,1078,4463,147,5698,1059,2696,6159,2470,5806,1724,453,561,8622,2914,12353,50814,0.4397,22909,22635,1044,20,4866,2649,2660,2026,1711,493,2382,1120,1303,0.555237186,0.198344476,0.64947469,0.425978988,0.807067813,0.552690226,5085,32,0.036,0.045,0.051,0.098,0.099,0.121,0.138,0.392,0,4,0.194869344,0.756413321,0.048717336,4892,18989,1223,25104,0,0.495440611,0.504559389,0.918048152,0.005252573,0.020229239,0.0086892,0.001327788,0.021049343,0.087145842,0.992209009,0.168355691,0.171260652,0.002870365,0.111260813,0.020678343,0.052642884,0.120262433,0.048229942,0.113369652,0.033663328,0.00884541,0.01095425,0.000390526,0.441977623,0.020385449,0.095014938,0.051725148,0.051939937,0.039560268,0.033409486,0.009626462,0.046511628,0.021869447,0.025442759
49023,Utah,Juab County,14.37,13.92,0.1175,0.23,11301,3464,5705,5596,30.1,10597,26,138,15,10,257,590,10,2213,233,579,1094,646,634,288,46,44,1405,387,2818,11163,0.3722,22830,5044,158,9,876,798,929,583,705,100,422,327,254,0.735116205,0.197707736,0.860553964,0.268067494,0.734479465,0.609996816,1211,10,0.068,0.088,0.104,0.289,0.137,0.176,0.208,0.552,1,0,0.109974425,0.867348679,0.022676897,645,5087,133,5865,0,0.504822582,0.495177418,0.937704628,0.002300681,0.012211309,0.001327316,0.000884877,0.02274135,0.052207769,0.987788691,0.124325281,0.111720554,0.000884877,0.195823378,0.020617644,0.051234404,0.096805592,0.057163083,0.05610123,0.02548447,0.004070436,0.003893461,0.00079639,0.446332183,0.013981064,0.077515264,0.07061322,0.082205115,0.051588355,0.06238386,0.008848774,0.037341828,0.028935492,0.022475887
49025,Utah,Kane County,40.521,18.954,0.1175,0.11,7484,2643,3765,3719,41.9,6976,15,119,48,8,126,350,28,1038,123,597,1074,502,951,546,53,41,911,370,1503,7372,0.4346,26070,3275,114,0,902,186,269,143,117,38,427,111,338,0.633874562,0.247373448,0.575612862,0.347341611,0.64883795,0.491881566,577,4,0.066,0.078,0.087,0.189,0.148,0.175,0.194,0.427,0,5,0.259090909,0.71722488,0.023684211,1083,2998,99,4180,0,0.503073223,0.496926777,0.93212186,0.002004276,0.015900588,0.006413683,0.001068947,0.016835917,0.046766435,0.985034741,0.12172635,0.139992433,0.003741315,0.138695885,0.016435061,0.079770176,0.143506146,0.06707643,0.127071085,0.072955639,0.007081774,0.005478354,0,0.437600214,0.015232496,0.120523784,0.02485302,0.035943346,0.019107429,0.015633351,0.005077499,0.057055051,0.014831641,0.045163014
49027,Utah,Millard County,12.821,8.936,0.1175,0.36,12854,4337,6602,6252,35.4,11562,30,145,148,16,756,1662,123,2091,318,498,1545,860,1187,353,39,41,1597,505,3419,12714,0.4098,25225,5449,141,3,905,1028,888,310,499,48,625,730,248,0.620821394,0.145176695,0.501751035,0.510983763,0.777777778,0.52785737,1367,11,0.063,0.079,0.092,0.208,0.143,0.179,0.208,0.454,0,0,0.100807754,0.873021002,0.026171244,624,5404,162,6190,0,0.513614439,0.486385561,0.899486541,0.002333904,0.011280535,0.011513926,0.001244749,0.058814377,0.129298273,0.989108449,0.124241481,0.116439935,0.009569006,0.162673098,0.024739381,0.038742804,0.120196048,0.066905244,0.092344795,0.027462269,0.003034075,0.003189669,0.00023339,0.423914735,0.010969348,0.070406099,0.079975105,0.069083554,0.024117006,0.038820601,0.003734246,0.048622997,0.05679166,0.019293605
49029,Utah,Morgan County,26.998,15.381,0.1037,0,11664,3365,5983,5681,32.2,11250,90,11,67,38,80,338,39,1141,125,691,1003,840,1624,709,116,102,322,124,2976,11664,0.3703,31732,4822,117,0,691,556,472,484,478,105,477,188,401,0.508118434,0,0.488379497,0.127666348,0.637695002,0.258834766,1139,11,0.078,0.1,0.12,0.289,0.157,0.2,0.24,0.685,1,0,0.164396004,0.784287012,0.051316985,1086,5181,339,6606,0,0.512945816,0.487054184,0.964506173,0.007716049,0.000943073,0.00574417,0.003257888,0.006858711,0.028978052,1,0.02760631,0.036849926,0.003343621,0.097822359,0.010716735,0.059242112,0.085991084,0.072016461,0.139231824,0.060785322,0.00994513,0.008744856,0,0.413408779,0.010030864,0.059242112,0.047668038,0.040466392,0.041495199,0.040980796,0.009002058,0.040895062,0.01611797,0.034379287
